p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,hA0x,hA0y,hA0z,hA0xq,hA0yq,hA0zq,hA0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,t1x,t1y,t1z,t1xq,t1yq,t1zq,t1wq,t1xv,t1yv,t1zv,t1ct,t1run,t2x,t2y,t2z,t2xq,t2yq,t2zq,t2wq,t2xv,t2yv,t2zv,t2ct,t2run,t3x,t3y,t3z,t3xq,t3yq,t3zq,t3wq,t3xv,t3yv,t3zv,t3ct,t3run,t4x,t4y,t4z,t4xq,t4yq,t4zq,t4wq,t4xv,t4yv,t4zv,t4ct,t4run,cZxpos,cZy,cZz,time
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.81049,1,1.337489,0,-0.9987993,0,-0.04898942,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.013439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.80075,1,1.237964,0,-0.9988112,0,-0.0487468,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.033439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.79106,1,1.138435,0,-0.9988227,0,-0.04851002,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.053439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.78142,1,1.038901,0,-0.9988339,0,-0.04827909,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.073439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.77182,1,0.9393626,0,-0.9988447,0,-0.04805409,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.093439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.76226,1,0.8398202,0,-0.9988553,0,-0.04783496,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.113439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.75275,1,0.7402738,0,-0.9988655,0,-0.04762182,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.133439
26.07043,1,-35.65813,0,-0.5398859,0,0.8417382,-46.74327,1,0.6407233,0,-0.9988754,0,-0.04741461,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.153439
26.07043,1,-35.65813,0,-0.5402532,0,0.8415025,-46.73384,1,0.5411692,0,-0.9988848,0,-0.04721342,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.173439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.72445,1,0.4416113,0,-0.998894,0,-0.04701828,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.193439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.71509,1,0.3420499,0,-0.9989029,0,-0.04682925,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.213439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.70577,1,0.2424851,0,-0.9989115,0,-0.04664628,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.233439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.69649,1,0.1429169,0,-0.9989198,0,-0.04646946,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.253439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.68724,1,0.04334559,0,-0.9989277,0,-0.04629882,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.273439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.67802,1,-0.05622872,0,-0.9989352,0,-0.04613438,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.293439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.66883,1,-0.155806,0,-0.9989426,0,-0.04597611,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.313439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.65968,1,-0.255386,0,-0.9989495,0,-0.04582411,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.333439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.65055,1,-0.3549687,0,-0.9989562,0,-0.0456784,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.353439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.64146,1,-0.4545539,0,-0.9989626,0,-0.04553899,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.373439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.63239,1,-0.5541416,0,-0.9989687,0,-0.04540589,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.393439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.62334,1,-0.6537316,0,-0.9989744,0,-0.04527921,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.413439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.61432,1,-0.7533237,0,-0.9989799,0,-0.04515889,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.433439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.60532,1,-0.8529179,0,-0.998985,0,-0.04504494,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.453439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.59634,1,-0.9525141,0,-0.9989898,0,-0.04493745,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.473439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.58738,1,-1.052112,0,-0.9989944,0,-0.04483642,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.493439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.57844,1,-1.151712,0,-0.9989986,0,-0.04474193,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.513439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.56952,1,-1.251313,0,-0.9990025,0,-0.04465392,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.533439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.56061,1,-1.350915,0,-0.9990062,0,-0.04457247,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.553439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.55172,1,-1.450519,0,-0.9990095,0,-0.04449753,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.573439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.54284,1,-1.550125,0,-0.9990126,0,-0.0444292,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.593439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.53398,1,-1.649731,0,-0.9990153,0,-0.0443675,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.613439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.52512,1,-1.749338,0,-0.9990178,0,-0.04431241,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.633439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.51628,1,-1.848946,0,-0.9990199,0,-0.044264,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.653439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.50745,1,-1.948555,0,-0.9990218,0,-0.04422225,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.673439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.49862,1,-2.048165,0,-0.9990233,0,-0.04418725,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.693439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.4898,1,-2.147775,0,-0.9990246,0,-0.04415899,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.713439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.48098,1,-2.247385,0,-0.9990255,0,-0.0441375,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.733439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.47216,1,-2.346996,0,-0.9990262,0,-0.04412277,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.753439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.46334,1,-2.446607,0,-0.9990265,0,-0.04411483,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.773439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.45453,1,-2.546217,0,-0.9990266,0,-0.04411372,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.793439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.44571,1,-2.645828,0,-0.9990262,0,-0.0441194,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.813439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.43689,1,-2.745439,0,-0.9990257,0,-0.04413194,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.833439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.42807,1,-2.845049,0,-0.9990249,0,-0.04415137,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.853439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.41924,1,-2.944659,0,-0.9990237,0,-0.04417771,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.873439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.41041,1,-3.044268,0,-0.9990222,0,-0.04421099,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.893439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.40157,1,-3.143876,0,-0.9990205,0,-0.0442512,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.913439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.39272,1,-3.243484,0,-0.9990184,0,-0.0442984,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.933439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.38385,1,-3.34309,0,-0.999016,0,-0.04435259,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.953439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.37498,1,-3.442696,0,-0.9990132,0,-0.04441383,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.973439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.36609,1,-3.5423,0,-0.9990102,0,-0.0444821,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,5.993439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.35719,1,-3.641903,0,-0.9990069,0,-0.04455741,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,6.013439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.34827,1,-3.741504,0,-0.9990032,0,-0.04463976,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,6.033439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.33933,1,-3.841104,0,-0.9989992,0,-0.04472921,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,6.053439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.33038,1,-3.940702,0,-0.9989948,0,-0.04482578,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,6.073439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.3214,1,-4.040299,0,-0.9989902,0,-0.04492945,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,6.093439
26.07043,1,-35.65813,0,-0.5417211,0,0.8405584,-46.3124,1,-4.139893,0,-0.9989852,0,-0.04504029,-12.8102,0.5,-8.78507,0,0,0,1,0,0,0,False,False,-24.55889,0.5,-23.85386,0,0,0,1,0,0,0,False,False,10.43308,0.5,-7.546801,0,0,0,1,0,0,0,False,False,-16.28002,0.5,15.99538,0,0,0,1,0,0,0,False,False,-20.53752,0.5,-20.94372,0,0,0,1,0,0,0,False,False,0,0.2,0,6.113439
