p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,t1x,t1y,t1z,t1xq,t1yq,t1zq,t1wq,t1xv,t1yv,t1zv,t1ct,t1run,t2x,t2y,t2z,t2xq,t2yq,t2zq,t2wq,t2xv,t2yv,t2zv,t2ct,t2run,t3x,t3y,t3z,t3xq,t3yq,t3zq,t3wq,t3xv,t3yv,t3zv,t3ct,t3run,cZxpos,cZy,cZz,time
-4.789394,1,-19.16784,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.88854
-4.705916,1,-19.16718,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.90854
-4.539148,1,-19.16585,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.92854
-4.455669,1,-19.16518,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.94854
-4.455669,1,-19.16518,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.96854
-4.455669,1,-19.16518,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.98854
-4.455669,1,-19.16518,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.00854
-4.455669,1,-19.16518,0,0.3769784,0,0.9262221,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.02854
-4.455669,1,-19.16518,0,0.3769784,0,0.9262221,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.04854
-4.455669,1,-19.16518,0,0.3769784,0,0.9262221,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.06854
-4.455669,1,-19.16518,0,0.3769784,0,0.9262221,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.08854
-4.455669,1,-19.16518,0,0.3769784,0,0.9262221,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.10854
-4.455669,1,-19.16518,0,0.3769784,0,0.9262221,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.12854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.14854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.16854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.18854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.20854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.22854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.24854
-4.455669,1,-19.16518,0,0.3765742,0,0.9263865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.26854
-4.455669,1,-19.16518,0,0.3761699,0,0.9265507,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.28854
-4.455669,1,-19.16518,0,0.3757656,0,0.9267148,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.30854
-4.455669,1,-19.16518,0,0.3741476,0,0.9273691,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.32854
-4.455669,1,-19.16518,0,0.373743,0,0.9275323,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.34854
-4.455669,1,-19.16518,0,0.3733383,0,0.9276953,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.36854
-4.455669,1,-19.16518,0,0.3729334,0,0.9278581,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.38854
-4.455669,1,-19.16518,0,0.3721236,0,0.9281833,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.40854
-4.455669,1,-19.16518,0,0.3717185,0,0.9283455,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.42854
-4.455669,1,-19.16518,0,0.3713135,0,0.9285076,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.44854
-4.455669,1,-19.16518,0,0.3713135,0,0.9285076,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.46854
-4.455669,1,-19.16518,0,0.3713135,0,0.9285076,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.48854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.50854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.52854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.54854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.56854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.58854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.60854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.62854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.64854
-4.455669,1,-19.16518,0,0.3709083,0,0.9286695,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.66854
-4.455669,1,-19.16518,0,0.370503,0,0.9288313,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.68854
-4.455669,1,-19.16518,0,0.3700978,0,0.9289929,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.70854
-4.455669,1,-19.16518,0,0.3696924,0,0.9291542,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.72854
-4.455669,1,-19.16518,0,0.3696924,0,0.9291542,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.74854
-4.455669,1,-19.16518,0,0.3696924,0,0.9291542,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.76854
-4.455669,1,-19.16518,0,0.3696924,0,0.9291542,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.78854
-4.455669,1,-19.16518,0,0.3692869,0,0.9293154,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.80854
-4.455669,1,-19.16518,0,0.3660408,0,0.9305989,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.82854
-4.455669,1,-19.16518,0,0.3656347,0,0.9307585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.84854
-4.455669,1,-19.16518,0,0.3656347,0,0.9307585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.86854
-4.455669,1,-19.16518,0,0.3656347,0,0.9307585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.88854
-4.455669,1,-19.16518,0,0.3656347,0,0.9307585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.90854
-4.455669,1,-19.16518,0,0.3656347,0,0.9307585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.92854
-4.455669,1,-19.16518,0,0.3656347,0,0.9307585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.94854
-4.455669,1,-19.16518,0,0.3648223,0,0.9310772,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.96854
-4.455669,1,-19.16518,0,0.3636032,0,0.9315539,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,6.98854
-4.455669,1,-19.16518,0,0.3627901,0,0.9318709,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.00854
-4.455669,1,-19.16518,0,0.36157,0,0.9323449,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.02854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.04854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.06854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.08854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.10854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.12854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.14854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.16854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.18854
-4.455669,1,-19.16518,0,0.36157,0,0.932345,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,7.20854
